embedding_model,fusion_method,repeat,fold,source,layer,inner_fold,C,mean_inner_roc_auc,selected,level,model_name
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,1.0,1.0,0.6770152505446623,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,1.0,10.0,0.7087418300653594,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,2.0,0.01,0.6828703703703703,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,2.0,0.1,0.6853213507625272,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,2.0,1.0,0.6857882041705571,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,2.0,10.0,0.6663165266106442,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,3.0,0.01,0.8099517584811702,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,3.0,0.1,0.8099517584811702,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,3.0,1.0,0.8099517584811702,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source,3.0,10.0,0.8090180516651104,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,P,source_outer_full,0.0,0.01,0.7134270050936719,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,1.0,0.01,0.7783224400871459,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,1.0,0.1,0.7807734204793029,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,1.0,1.0,0.7807734204793028,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,1.0,10.0,0.7855392156862745,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,2.0,0.01,0.7795479302832246,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,2.0,0.1,0.7797424525365703,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,2.0,1.0,0.7798786181139122,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,2.0,10.0,0.7796062869592282,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,3.0,0.01,0.7958683473389355,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,3.0,0.1,0.7958683473389355,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,3.0,1.0,0.7957321817615934,False,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source,3.0,10.0,0.79796918767507,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,I,source_outer_full,0.0,10.0,0.8020050936717603,True,,
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.6793253043253044,True,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.6793253043253044,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.6793253043253044,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.6793253043253044,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.7784468617801951,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.7795152378485714,True,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.7762021928688595,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.7718747302080636,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.7440861607528273,True,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.7298195631528964,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.7155529655529654,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.6957826124492792,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.7771626521626521,True,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.7737956487956489,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.7576620909954244,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.7377838211171545,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.8428839678839678,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.8470495553828887,True,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.8329448329448329,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.8362578779245445,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.8698092031425363,True,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.8643594060260726,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.8621686955020289,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.8545821462488129,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.8559742726409393,True,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.855650522317189,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.8304843304843305,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.8131744798411465,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.01,0.8548519381852714,False,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,0.1,0.8567188983855649,True,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,1.0,0.8468337218337219,False,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,4,second_layer,,,10.0,0.8253043253043253,False,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,1.0,0.01,0.6826563958916899,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,1.0,0.1,0.6780267662620604,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,1.0,1.0,0.6730664488017429,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,1.0,10.0,0.675789760348584,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,2.0,0.01,0.6588663243075007,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,2.0,0.1,0.6588663243075007,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,2.0,1.0,0.6611811391223156,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,2.0,10.0,0.6506574852163087,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,3.0,0.01,0.6732804232804233,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,3.0,0.1,0.6759259259259259,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,3.0,1.0,0.6812169312169312,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source,3.0,10.0,0.6709656084656084,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,P,source_outer_full,0.0,0.1,0.7541979625312959,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,1.0,0.01,0.8610333022097728,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,1.0,0.1,0.8587184873949579,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,1.0,1.0,0.8661297852474323,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,1.0,10.0,0.8640873015873015,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,2.0,0.01,0.7651338313103019,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,2.0,0.1,0.7651338313103019,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,2.0,1.0,0.7674486461251168,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,2.0,10.0,0.7766495487083723,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,3.0,0.01,0.6974206349206349,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,3.0,0.1,0.6997354497354498,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,3.0,1.0,0.6997354497354498,False,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source,3.0,10.0,0.7179232804232805,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,I,source_outer_full,0.0,0.1,0.7269273935940603,True,,
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.7365751532418199,True,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.7365751532418199,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.7365751532418199,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.7365751532418199,False,L1,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.7903177069843736,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.7903716653716654,True,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.7871125787792455,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.7860442027108694,False,L1,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.7087110420443753,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.7235172235172236,True,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.7179595096261764,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.6878723128723129,False,L2,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.7562699646032979,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.7640723474056808,True,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.756485798152465,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.7377298627298626,False,L2,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.8303008719675385,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.8400781317447984,True,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.8342506259172926,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.8176314426314426,False,L3,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.8454200120866787,True,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.8431213847880513,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.8384701718035051,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.8262863679530347,False,L3,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.823663990330657,True,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.8204588621255288,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.8005266338599673,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.7893572476905809,False,L4,base
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.01,0.8278835362168696,True,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,0.1,0.8260705344038678,False,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,1.0,0.800364758698092,False,L4,augmented
model_2_bge_large_en_v1_5,late_fusion,10,5,second_layer,,,10.0,0.7827311577311576,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.6335685919019253,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.6357593024259691,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.6391586808253474,True,L1,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.6217301217301218,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.725761892428559,True,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.7234200984200984,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.7200746784080118,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.7022899939566606,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.6702602952602952,True,L2,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.6673033756367089,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.6371406371406371,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.5761568678235345,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.6702602952602952,True,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.6695372528705862,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.6515691099024432,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.6281295864629198,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.8064728481395148,True,L3,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.787382370715704,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.7529245445912113,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.7209056375723043,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.8065268065268065,True,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.7885047051713717,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.7551584218250884,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.7351506518173184,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.7964042130708798,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.7966200466200467,True,L4,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.761914011914012,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.7244021410688077,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.01,0.7964042130708798,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,0.1,0.7966200466200467,True,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,1.0,0.765367348700682,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,1,second_layer,,,10.0,0.7277475610808944,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.6924911508244843,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.69486531986532,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.6961171544504877,True,L1,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.6828218078218078,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.7898104981438315,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.7921415004748339,True,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.7910407493740826,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.7756086506086506,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.6776310109643443,True,L2,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.6569433652766986,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.6364715531382198,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.6219027885694552,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.6776310109643443,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.6592312008978676,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.6488388155054823,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.6963761547094881,True,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.7470107053440387,True,L3,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.7298843132176466,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.7188983855650523,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.7247474747474746,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.7458883708883709,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.7321613571613573,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.7187904687904688,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.7491366658033325,True,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.7954761288094622,True,L4,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.7590542173875506,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.7338016921350254,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.7266899766899767,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.01,0.7954761288094622,True,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,0.1,0.7602197185530519,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,1.0,0.7371039454372786,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,2,second_layer,,,10.0,0.7422947422947423,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.6668825002158335,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.6701955451955451,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.6735625485625486,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.6856384356384355,True,L1,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.7409241992575325,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.7355823189156522,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7411400328066994,False,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7514568764568765,True,L1,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.6901169817836484,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.7030993697660364,True,L2,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7024626607959942,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.6927933177933179,False,L2,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.6912393162393163,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.7031533281533281,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7056677890011224,True,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7047073297073297,False,L2,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.8012496762496762,True,L3,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.7875226625226626,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7531727531727531,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7550936717603385,False,L3,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.8001273417940085,True,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.7885910385910386,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7542411292411293,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7637485970819305,False,L3,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.8185055685055685,True,L4,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.8059008892342225,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7781770698437365,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7435034101700769,False,L4,base
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.01,0.8185055685055685,True,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,0.1,0.8059008892342225,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,1.0,0.7792994042994043,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,3,second_layer,,,10.0,0.7487913321246654,False,L4,augmented
model_2_bge_large_en_v1_5,early_concat,1,4,second_layer,,,0.01,0.7746481913148581,True,L1,base
model_2_bge_large_en_v1_5,early_concat,1,4,second_layer,,,0.1,0.7735258568591902,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,4,second_layer,,,1.0,0.7711732711732712,False,L1,base
model_2_bge_large_en_v1_5,early_concat,1,4,second_layer,,,10.0,0.7470754554087887,False,L1,base
