experiment,condition,draw_id,embedding_model,fusion_method,model_level,model_name,n,auc,pr_auc,brier,log_loss,domain_variant,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
fake_d,fake_d,41,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.682170542635659,0.7110641296687809,0.028893587033121837,0.48569483500220184,0.5478491644157636,0.06215432941356175,0.24839996561775018,0.23960210103167598,0.008797864586074206,1.366603646105953,0.9426150026231127,0.42398864348284027
fake_d,fake_d,42,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7019027484143763,0.5339669546014817,0.2304211051374539,1.236283724043635,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6981442330279539,0.5015536076222167,0.2495227240926782,1.3809117529862438,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6980267794221282,0.7017852948085506,0.0037585153864223564,0.48992570064547253,0.5223390476247376,0.03241334697926507,0.24952272395183467,0.2304211049966193,0.019101618955215366,1.3005992711676937,1.1693718073109889,0.1312274638567048
fake_d,fake_d,43,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7103594080338267,0.5303974799536405,0.24848744753417037,1.176374756759136,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6304909560723514,0.4569730829143349,0.2653608262671973,1.2398964409823126,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6301385952548744,0.7100070472163497,0.0798684519614753,0.4395312224492186,0.5129556194885243,0.0734243970393057,0.26536082612973744,0.24848744739404924,0.0168733787356882,1.2136411022430855,1.1392570748222652,0.07438402742082029
fake_d,fake_d,44,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7587502936340146,0.5780611805109414,0.2213090155367793,0.8437912491328734,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.7023725628376791,0.5137760379275159,0.24454946953636877,0.9841093898100547,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.7023725628376791,0.7587502936340146,0.05637773079633546,0.513776037927516,0.5780611805109412,0.06428514258342521,0.24454946953636877,0.2213090155367793,0.02324045399958946,0.9841093901139855,0.8437912493570703,0.14031814075691518
fake_d,fake_d,45,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.6983791402396053,0.5312762771055555,0.24072570172425134,1.2726035219415897,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.5985435752877613,0.4434215120751565,0.27716129958432323,1.4728379980925896,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.5978388536528071,0.6979093258163025,0.1000704721634954,0.4155145353309705,0.5091832538497416,0.09366871851877112,0.2771612993040734,0.24072570144937164,0.03643559785470177,1.3642948493046325,1.1773056396240023,0.18698920968063026
fake_d,fake_d,46,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7467700258397932,0.5799120710791161,0.21467729299959917,0.626260091950839,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6988489546629081,0.5109077651239312,0.22996731030085465,0.6616155003533215,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6988489546629081,0.7467700258397932,0.047921071176885155,0.5109077651239312,0.5799120710791161,0.06900430595518492,0.22996731030085465,0.21467729299959917,0.015290017301255482,0.6616155003533215,0.626260091950839,0.035355408402482524
fake_d,fake_d,47,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7286821705426356,0.551430159345119,0.23222407905862788,0.7028851536588355,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.676297862344374,0.4949405670499154,0.2380459389306063,0.6761344193494907,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.676297862344374,0.7286821705426356,0.052384308198261675,0.4949405670499154,0.551430159345119,0.05648959229520356,0.2380459389306063,0.23222407905862788,0.005821859871978419,0.6761344193494907,0.7028851536588355,-0.026750734309344826
fake_d,fake_d,48,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7284472633309843,0.578691936542703,0.2221169199496458,0.6473287219046178,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6506929762743716,0.49603687187335105,0.2486374873877544,0.7126366869302108,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6506929762743716,0.7284472633309843,0.07775428705661269,0.49603687187335105,0.578691936542703,0.08265506466935196,0.2486374873877544,0.2221169199496458,0.0265205674381086,0.7126366869302108,0.6473287219046178,0.065307965025593
fake_d,fake_d,49,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.74958891237961,0.5467759749357693,0.239849743311433,1.1000045607809654,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6960300681230914,0.5020486436967442,0.24673974827887546,0.9329406076337398,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6960300681230914,0.7494714587737843,0.053441390650692866,0.5020486436967442,0.5351480679590253,0.033099424262281074,0.24673974827887546,0.23984974317331695,0.006890005105558511,0.9329406077680416,1.07223187285458,-0.13929126508653855
fake_d,fake_d,50,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7300916138125441,0.5484774043170436,0.2243237213117368,0.6538447241150803,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6760629551327225,0.4939667049998756,0.24615543028606635,0.9845725604908462,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6760629551327225,0.7300916138125441,0.05402865867982154,0.49396670499987555,0.5484774043170436,0.054510699317168065,0.24615543028606635,0.2243237213117368,0.02183170897432954,0.9845725607808079,0.6538447241150803,0.3307278366657276
fake_d,real,0,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.8050270143293399,0.6623132514313973,0.20064347161156362,0.5911035419323986,D-P,,,,,,,,,,,,
fake_d,real,0,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.7813013859525487,0.6388267746263339,0.20169385853610391,0.5925405284526077,D-P,,,,,,,,,,,,
fake_d,real,0,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,D-P,0.7813013859525487,0.8050270143293399,0.023725628376791152,0.6388267746263339,0.6623132514313973,0.02348647680506344,0.20169385853610391,0.20064347161156362,0.001050386924540292,0.5925405284526077,0.5911035419323986,0.0014369865202091825
