embedding_model,repeat,condition,draw_id,model_level,fusion_method,n,auc,pr_auc,brier,log_loss
model_2_bge_large_en_v1_5,6,random,41,L1,early_concat,142,0.6795865633074936,0.48222687265740444,0.2443503755567539,0.6817590176675083
model_2_bge_large_en_v1_5,6,random,42,L1,early_concat,142,0.6960300681230913,0.5259357583237017,0.24080641580183007,0.673062988021912
model_2_bge_large_en_v1_5,6,random,43,L1,early_concat,142,0.6734789758045572,0.5019817586088766,0.23488642682487992,0.6615502547679541
model_2_bge_large_en_v1_5,6,random,44,L1,early_concat,142,0.6598543575287762,0.4634683391965475,0.24732227885417338,0.6877662654937077
model_2_bge_large_en_v1_5,6,random,45,L1,early_concat,142,0.6723044397463002,0.5055139133513742,0.2304743392855343,0.6516026793880633
model_2_bge_large_en_v1_5,6,random,46,L1,early_concat,142,0.6986140474512568,0.5270846272413091,0.24550281541266641,0.6841224372146811
model_2_bge_large_en_v1_5,6,random,47,L1,early_concat,142,0.7115339440920836,0.5538030502729945,0.24653170745779474,0.6862041921809184
model_2_bge_large_en_v1_5,6,random,48,L1,early_concat,142,0.6831101714822645,0.49200547625569296,0.2402330496545398,0.6724090304503868
model_2_bge_large_en_v1_5,6,random,49,L1,early_concat,142,0.7185811604416255,0.55392789306732,0.2274364614150892,0.6471187751976591
model_2_bge_large_en_v1_5,6,random,50,L1,early_concat,142,0.6387127084801502,0.4315951288163782,0.24283089307537253,0.6778445679413007
model_2_bge_large_en_v1_5,6,real,0,L1,early_concat,142,0.7615691801738314,0.618026318345946,0.21528922582891435,0.6193776505321675
model_2_bge_large_en_v1_5,7,matched,1,L1,early_concat,142,0.7251585623678646,0.5546006254288643,0.242603586496968,0.6782781152256945
model_2_bge_large_en_v1_5,7,matched,2,L1,early_concat,142,0.7347897580455721,0.5709379912411248,0.24504430328213825,0.6831970938086559
model_2_bge_large_en_v1_5,7,matched,3,L1,early_concat,142,0.7019027484143763,0.5078629629994734,0.24660705994798487,0.6863222130046562
model_2_bge_large_en_v1_5,7,matched,4,L1,early_concat,142,0.7073056142823584,0.5030867248168929,0.24681374667914988,0.6867368191872767
model_2_bge_large_en_v1_5,7,matched,5,L1,early_concat,142,0.7392529950669486,0.5779103238431786,0.23581293374029305,0.6653190612444906
model_2_bge_large_en_v1_5,7,matched,6,L1,early_concat,142,0.7110641296687809,0.535500836459269,0.24704095475953985,0.6871928101886613
model_2_bge_large_en_v1_5,7,matched,7,L1,early_concat,142,0.7451256753582334,0.5651901876977983,0.23669356509609976,0.6667922581959745
model_2_bge_large_en_v1_5,7,matched,8,L1,early_concat,142,0.7141179234202489,0.5458001772149885,0.2424695378372562,0.6780000919182401
model_2_bge_large_en_v1_5,7,matched,9,L1,early_concat,142,0.6960300681230914,0.5027500082520795,0.2468811282618553,0.686871737012156
model_2_bge_large_en_v1_5,7,matched,10,L1,early_concat,142,0.676297862344374,0.5439390949473956,0.2396535569289759,0.672327105237282
model_2_bge_large_en_v1_5,7,matched,11,L1,early_concat,142,0.7129433873619919,0.5226428723537264,0.24628553656683863,0.6856834086060193
model_2_bge_large_en_v1_5,7,matched,12,L1,early_concat,142,0.7618040873854828,0.6588454608788384,0.24794351079198146,0.689033759455956
model_2_bge_large_en_v1_5,7,matched,13,L1,early_concat,142,0.7026074700493304,0.5291639242773879,0.24570282739300264,0.6845109289581368
model_2_bge_large_en_v1_5,7,matched,14,L1,early_concat,142,0.7404275311252055,0.5978185146641763,0.23763678685112727,0.6682862157570155
model_2_bge_large_en_v1_5,7,matched,15,L1,early_concat,142,0.7824759220108057,0.6480559770215149,0.24825748231413539,0.6896618161444721
model_2_bge_large_en_v1_5,7,matched,16,L1,early_concat,142,0.676297862344374,0.5439390949473956,0.2396535569289759,0.672327105237282
model_2_bge_large_en_v1_5,7,matched,17,L1,early_concat,142,0.7397228094902513,0.5860628617887423,0.24155629837860104,0.6761734711896605
model_2_bge_large_en_v1_5,7,matched,18,L1,early_concat,142,0.7545219638242894,0.5755167220026325,0.2451423896205565,0.6833827185977903
model_2_bge_large_en_v1_5,7,matched,19,L1,early_concat,142,0.7185811604416255,0.5396533359763003,0.24552051653379872,0.6841523231624651
model_2_bge_large_en_v1_5,7,matched,20,L1,early_concat,142,0.7319708715057552,0.5364687219102047,0.24583086532377801,0.6847707579002429
model_2_bge_large_en_v1_5,7,matched,21,L1,early_concat,142,0.7221047686163965,0.5600313254580638,0.2423848810184562,0.6778335173508386
model_2_bge_large_en_v1_5,7,matched,22,L1,early_concat,142,0.7042518205308902,0.5446031315261622,0.24175996666857238,0.6765805259639153
model_2_bge_large_en_v1_5,7,matched,23,L1,early_concat,142,0.7603946441155742,0.6096478686942572,0.24864485139553744,0.6904366510218486
model_2_bge_large_en_v1_5,7,matched,24,L1,early_concat,142,0.7256283767911674,0.5350989866026523,0.24596635382339396,0.6850392440765751
model_2_bge_large_en_v1_5,7,matched,25,L1,early_concat,142,0.7383133662203429,0.5982685658092527,0.23759086649399713,0.6681987997656024
model_2_bge_large_en_v1_5,7,matched,26,L1,early_concat,142,0.7228094902513507,0.5574845045377375,0.2426530229687921,0.6783705782424119
model_2_bge_large_en_v1_5,7,matched,27,L1,early_concat,142,0.7096546863988724,0.5362089927438753,0.24554414096705818,0.6841850008397478
model_2_bge_large_en_v1_5,7,matched,28,L1,early_concat,142,0.7084801503406155,0.5226015749763573,0.24618637489478795,0.685483982918563
model_2_bge_large_en_v1_5,7,matched,29,L1,early_concat,142,0.6988489546629082,0.5558799667889174,0.24907639670199935,0.6912997100800654
model_2_bge_large_en_v1_5,7,matched,30,L1,early_concat,142,0.7216349541930938,0.5532890829872306,0.23652453774711055,0.6669163328849557
model_2_bge_large_en_v1_5,7,matched,31,L1,early_concat,142,0.7329105003523608,0.5617529004424537,0.23661006285695824,0.6668677266850324
model_2_bge_large_en_v1_5,7,matched,32,L1,early_concat,142,0.7049565421658445,0.51120879681133,0.24687199157547432,0.6868567866999038
model_2_bge_large_en_v1_5,7,matched,33,L1,early_concat,142,0.745360582569885,0.6057980046267293,0.24907919982348078,0.6913053757401149
model_2_bge_large_en_v1_5,7,matched,34,L1,early_concat,142,0.7575757575757576,0.6371219135415461,0.24943985464182541,0.6920267952318667
model_2_bge_large_en_v1_5,7,matched,35,L1,early_concat,142,0.7221047686163965,0.5600313254580638,0.2423848810184562,0.6778335173508386
model_2_bge_large_en_v1_5,7,matched,36,L1,early_concat,142,0.7195207892882313,0.554341789192299,0.24252621228395949,0.6781228192698725
model_2_bge_large_en_v1_5,7,matched,37,L1,early_concat,142,0.7251585623678646,0.5242858353404524,0.2461965575919695,0.6855055328434619
model_2_bge_large_en_v1_5,7,matched,38,L1,early_concat,142,0.7239840263096078,0.5359861132430886,0.24592452001006904,0.6849575142277059
model_2_bge_large_en_v1_5,7,matched,39,L1,early_concat,142,0.7103594080338267,0.5249462154991689,0.24664953244405766,0.6864107795372622
model_2_bge_large_en_v1_5,7,matched,40,L1,early_concat,142,0.7387831806436458,0.5498088458970075,0.24570794965488132,0.6845286233600524
model_2_bge_large_en_v1_5,7,matched,41,L1,early_concat,142,0.7033121916842846,0.5016407278131294,0.24674391221209646,0.6866008823073564
model_2_bge_large_en_v1_5,7,matched,42,L1,early_concat,142,0.7108292224571293,0.5179499636429524,0.24632039681422804,0.6857503318951728
model_2_bge_large_en_v1_5,7,matched,43,L1,early_concat,142,0.7195207892882313,0.5221648578188626,0.246354097949175,0.6858172967121455
model_2_bge_large_en_v1_5,7,matched,44,L1,early_concat,142,0.7103594080338266,0.52333232352303,0.24627639615966437,0.6856641621621887
model_2_bge_large_en_v1_5,7,matched,45,L1,early_concat,142,0.7183462532299741,0.5565007988893081,0.24887950652505647,0.690905949193974
model_2_bge_large_en_v1_5,7,matched,46,L1,early_concat,142,0.7216349541930938,0.5237120166548824,0.24616609033284445,0.6854448826865884
model_2_bge_large_en_v1_5,7,matched,47,L1,early_concat,142,0.7089499647639183,0.5171131958388693,0.2473693738883547,0.6878484233206235
model_2_bge_large_en_v1_5,7,matched,48,L1,early_concat,142,0.7509983556495183,0.6055782623036405,0.2488251755514997,0.6907972773833081
model_2_bge_large_en_v1_5,7,matched,49,L1,early_concat,142,0.7383133662203429,0.5982685658092527,0.23759086649399713,0.6681987997656024
model_2_bge_large_en_v1_5,7,matched,50,L1,early_concat,142,0.7206953253464882,0.5653093309603332,0.24307130633591711,0.679208954943598
model_2_bge_large_en_v1_5,7,random,1,L1,early_concat,142,0.7444209537232793,0.5475600096103368,0.24428957383614566,0.6816678288607115
model_2_bge_large_en_v1_5,7,random,2,L1,early_concat,142,0.6885130373502466,0.4920180509725408,0.23897863567102462,0.6701313593940934
model_2_bge_large_en_v1_5,7,random,3,L1,early_concat,142,0.6777073056142824,0.5107658703355954,0.238560075671862,0.6695152624256283
model_2_bge_large_en_v1_5,7,random,4,L1,early_concat,142,0.7265680056377732,0.5103138119733267,0.24115072470686383,0.6745951821790837
model_2_bge_large_en_v1_5,7,random,5,L1,early_concat,142,0.7528776133427296,0.5733568885903627,0.22039093298215892,0.6306302101064689
model_2_bge_large_en_v1_5,7,random,6,L1,early_concat,142,0.7538172421893352,0.5406438135278282,0.24685107529617337,0.6868291303557906
model_2_bge_large_en_v1_5,7,random,7,L1,early_concat,142,0.6878083157152924,0.5045490198412121,0.24651488380652098,0.6861570617822114
model_2_bge_large_en_v1_5,7,random,8,L1,early_concat,142,0.6812309137890533,0.5164880375376866,0.23795838908406913,0.6685315979322083
model_2_bge_large_en_v1_5,7,random,9,L1,early_concat,142,0.7463002114164905,0.6126935635919739,0.2414816318936827,0.6760241875961118
model_2_bge_large_en_v1_5,7,random,10,L1,early_concat,142,0.6603241719520788,0.48775919837427667,0.23969510035252184,0.671421613413326
model_2_bge_large_en_v1_5,7,random,11,L1,early_concat,142,0.7714352830631901,0.6366476916512473,0.21484504864499587,0.6189727900763737
model_2_bge_large_en_v1_5,7,random,12,L1,early_concat,142,0.7058961710124502,0.513209410014997,0.24366206451254438,0.6804185168618759
model_2_bge_large_en_v1_5,7,random,13,L1,early_concat,142,0.6687808315715292,0.49420333181035736,0.2251431591964509,0.6435191808042506
model_2_bge_large_en_v1_5,7,random,14,L1,early_concat,142,0.7056612638007987,0.5137882325900288,0.22664091725280314,0.644687234482573
model_2_bge_large_en_v1_5,7,random,15,L1,early_concat,142,0.6873385012919896,0.534614401406289,0.24447608045533156,0.6820714596175517
model_2_bge_large_en_v1_5,7,random,16,L1,early_concat,142,0.7366690157387832,0.5710561286108354,0.2206399621539106,0.6328800052534943
model_2_bge_large_en_v1_5,7,random,17,L1,early_concat,142,0.7782475922010805,0.603342498944597,0.24884361842558653,0.6908342571767742
model_2_bge_large_en_v1_5,7,random,18,L1,early_concat,142,0.6725393469579517,0.48856983307470847,0.23986656867854406,0.6713606932164643
model_2_bge_large_en_v1_5,7,random,19,L1,early_concat,142,0.7246887479445618,0.5870100497297044,0.21311791548982684,0.6152819046259551
model_2_bge_large_en_v1_5,7,random,20,L1,early_concat,142,0.6774723984026308,0.48290230739202067,0.23025770297530698,0.653502599423969
model_2_bge_large_en_v1_5,7,random,21,L1,early_concat,142,0.7110641296687809,0.5314891731264549,0.2242739183103174,0.6385464277583115
model_2_bge_large_en_v1_5,7,random,22,L1,early_concat,142,0.6542165844491427,0.45132343811077197,0.24095791911275494,0.6739233207636273
model_2_bge_large_en_v1_5,7,random,23,L1,early_concat,142,0.7051914493774959,0.5425899965476197,0.23465200373955392,0.6597681713135314
model_2_bge_large_en_v1_5,7,random,24,L1,early_concat,142,0.6624383368569415,0.4574765456525445,0.24137563636409154,0.6744041965872393
model_2_bge_large_en_v1_5,7,random,25,L1,early_concat,142,0.7040169133192389,0.5338469241543862,0.22668620107403986,0.6440764626650308
model_2_bge_large_en_v1_5,7,random,26,L1,early_concat,142,0.7026074700493306,0.5529949542415831,0.2153359298032526,0.6211599051415485
model_2_bge_large_en_v1_5,7,random,27,L1,early_concat,142,0.7246887479445618,0.5639265679680183,0.20269252937581994,0.5918497076293514
model_2_bge_large_en_v1_5,7,random,28,L1,early_concat,142,0.6906272022551092,0.5229056441003573,0.24227548363730317,0.6776849547468947
model_2_bge_large_en_v1_5,7,random,29,L1,early_concat,142,0.703547098895936,0.534433720704475,0.24568631878226105,0.684495716666465
model_2_bge_large_en_v1_5,7,random,30,L1,early_concat,142,0.740662438336857,0.5850310520986727,0.221386197845547,0.6319286157007811
model_2_bge_large_en_v1_5,7,random,31,L1,early_concat,142,0.7192858820765798,0.5535657622465271,0.2496924831031618,0.6925320933700392
model_2_bge_large_en_v1_5,7,random,32,L1,early_concat,142,0.7260981912144703,0.5620897602331378,0.2461638227022904,0.6854495957529819
model_2_bge_large_en_v1_5,7,random,33,L1,early_concat,142,0.7073056142823585,0.5126395018605603,0.24782722500868776,0.6887767546116589
model_2_bge_large_en_v1_5,7,random,34,L1,early_concat,142,0.7037820061075875,0.5687569563299074,0.2431000968889148,0.6792727881209883
model_2_bge_large_en_v1_5,7,random,35,L1,early_concat,142,0.7037820061075876,0.5393670980843488,0.2214742596230747,0.6346316108964078
model_2_bge_large_en_v1_5,7,random,36,L1,early_concat,142,0.7108292224571294,0.5796705087467948,0.23925650381414504,0.6715638812691859
model_2_bge_large_en_v1_5,7,random,37,L1,early_concat,142,0.6570354709889594,0.4988962574540732,0.22710374334549388,0.6451181341859815
model_2_bge_large_en_v1_5,7,random,38,L1,early_concat,142,0.7338501291989664,0.5861156559138441,0.2105707206191896,0.6082213002592783
model_2_bge_large_en_v1_5,7,random,39,L1,early_concat,142,0.6889828517735493,0.5252607358879685,0.22376543490281858,0.6370045106633186
model_2_bge_large_en_v1_5,7,random,40,L1,early_concat,142,0.6983791402396053,0.49735494947472925,0.22679348975846392,0.6471877568062059
model_2_bge_large_en_v1_5,7,random,41,L1,early_concat,142,0.6920366455250175,0.512252439121246,0.23904969156253522,0.6701614663912926
model_2_bge_large_en_v1_5,7,random,42,L1,early_concat,142,0.7291519849659385,0.5401846972832439,0.22694160078348233,0.6447755629520534
model_2_bge_large_en_v1_5,7,random,43,L1,early_concat,142,0.7458303969931876,0.599348750631517,0.22785356418568867,0.6448959657908099
model_2_bge_large_en_v1_5,7,random,44,L1,early_concat,142,0.7369039229504346,0.5298485744191569,0.23898222202444194,0.6698141968835326
model_2_bge_large_en_v1_5,7,random,45,L1,early_concat,142,0.7303265210241955,0.6024801812653382,0.24915033781115767,0.6914476498166358
model_2_bge_large_en_v1_5,7,random,46,L1,early_concat,142,0.711768851303735,0.5319401369573936,0.24065585938108108,0.6744042011234447
model_2_bge_large_en_v1_5,7,random,47,L1,early_concat,142,0.7911674888419075,0.6584549840415812,0.19089261890598935,0.5670587126222655
model_2_bge_large_en_v1_5,7,random,48,L1,early_concat,142,0.6753582334977684,0.42423133363726195,0.24755927129367183,0.6882568238852262
model_2_bge_large_en_v1_5,7,random,49,L1,early_concat,142,0.6542165844491425,0.479066425198515,0.2470096867038422,0.687146101155238
model_2_bge_large_en_v1_5,7,random,50,L1,early_concat,142,0.7397228094902513,0.5941731182171138,0.19915343979714542,0.5835196671824052
model_2_bge_large_en_v1_5,7,real,0,L1,early_concat,142,0.7660324171952079,0.6304198384073492,0.223415818703892,0.6391374564233726
model_2_bge_large_en_v1_5,8,matched,1,L1,early_concat,142,0.6866337796570355,0.521804707372359,0.24959478376963323,0.6923366423656819
model_2_bge_large_en_v1_5,8,matched,2,L1,early_concat,142,0.6833450786939159,0.5589974160548812,0.250110959564973,0.6933690992698439
model_2_bge_large_en_v1_5,8,matched,3,L1,early_concat,142,0.6506929762743717,0.47997616383065744,0.2436651188719672,0.6804192274530643
model_2_bge_large_en_v1_5,8,matched,4,L1,early_concat,142,0.6553911205073997,0.45968908245421936,0.24698496483438467,0.687094612215361
model_2_bge_large_en_v1_5,8,matched,5,L1,early_concat,142,0.6643175945501528,0.4939807992807418,0.24943627084599193,0.6920196022760479
model_2_bge_large_en_v1_5,8,matched,6,L1,early_concat,142,0.6915668311017148,0.5209480858399624,0.2449975769114088,0.6830844552643324
model_2_bge_large_en_v1_5,8,matched,7,L1,early_concat,142,0.6699553676297864,0.5118104520528821,0.2496757007702423,0.6924985006446204
model_2_bge_large_en_v1_5,8,matched,8,L1,early_concat,142,0.6793516560958421,0.5223699419834935,0.24919177537694942,0.6915305562376795
model_2_bge_large_en_v1_5,8,matched,9,L1,early_concat,142,0.6880432229269439,0.5252777421285139,0.24919424850010635,0.6915354985798925
model_2_bge_large_en_v1_5,8,matched,10,L1,early_concat,142,0.6875734085036411,0.5293223112847816,0.24912431343867195,0.6913956069669306
model_2_bge_large_en_v1_5,8,matched,11,L1,early_concat,142,0.675123326286117,0.563675299726579,0.25011060514290434,0.6933683904635447
model_2_bge_large_en_v1_5,8,matched,12,L1,early_concat,142,0.6441155743481325,0.47864645546539547,0.24376072845936722,0.6806126731315497
model_2_bge_large_en_v1_5,8,matched,13,L1,early_concat,142,0.683345078693916,0.5148033256674227,0.24958736007329568,0.6923217900944639
model_2_bge_large_en_v1_5,8,matched,14,L1,early_concat,142,0.6814658210007047,0.5230890537259665,0.24959114839951663,0.6923293621998804
model_2_bge_large_en_v1_5,8,matched,15,L1,early_concat,142,0.6817007282123562,0.5165964542653291,0.24547127235656063,0.6840307507225041
model_2_bge_large_en_v1_5,8,matched,16,L1,early_concat,142,0.6814658210007047,0.5130612794813504,0.2458645411506938,0.6848293654819295
model_2_bge_large_en_v1_5,8,matched,17,L1,early_concat,142,0.6438806671364811,0.46080054146605637,0.2499271530019421,0.6930014521689938
model_2_bge_large_en_v1_5,8,matched,18,L1,early_concat,142,0.6889828517735495,0.5330334460783183,0.24916420872667855,0.6914753909730106
model_2_bge_large_en_v1_5,8,matched,19,L1,early_concat,142,0.6683110171482265,0.5084734119286954,0.24897402917031966,0.6910950152501376
model_2_bge_large_en_v1_5,8,matched,20,L1,early_concat,142,0.679821470519145,0.5617778939487913,0.2501109460925041,0.6933690723673062
model_2_bge_large_en_v1_5,8,matched,21,L1,early_concat,142,0.6619685224336387,0.4790192586017419,0.24988142293026086,0.6929099939162059
model_2_bge_large_en_v1_5,8,matched,22,L1,early_concat,142,0.6885130373502466,0.524470468772541,0.24126661751186804,0.6755834305036249
model_2_bge_large_en_v1_5,8,matched,23,L1,early_concat,142,0.6873385012919897,0.526739791175184,0.24544319813148333,0.6839760463501626
model_2_bge_large_en_v1_5,8,matched,24,L1,early_concat,142,0.6340145642471224,0.45047065214176113,0.2474222897893912,0.6879693843006903
model_2_bge_large_en_v1_5,8,matched,25,L1,early_concat,142,0.679821470519145,0.5617778939487913,0.2501109460925041,0.6933690723673062
model_2_bge_large_en_v1_5,8,matched,26,L1,early_concat,142,0.6687808315715292,0.5201033735007581,0.2496520839795205,0.6924512790411016
model_2_bge_large_en_v1_5,8,matched,27,L1,early_concat,142,0.6741836974395113,0.5171380259307922,0.24894809397090573,0.6910431369006396
model_2_bge_large_en_v1_5,8,matched,28,L1,early_concat,142,0.6645525017618041,0.48676736243344526,0.24987192747213366,0.6928909931469824
model_2_bge_large_en_v1_5,8,matched,29,L1,early_concat,142,0.6856941508104298,0.5172234002353135,0.24959294783410987,0.6923329725557572
model_2_bge_large_en_v1_5,8,matched,30,L1,early_concat,142,0.6943857176415316,0.5166498852793915,0.24510085870679627,0.6832946273785663
model_2_bge_large_en_v1_5,8,matched,31,L1,early_concat,142,0.6990838618745596,0.5357407987784413,0.24969499667659673,0.6925370922648394
model_2_bge_large_en_v1_5,8,matched,32,L1,early_concat,142,0.6671364810899695,0.49738028181473626,0.24570022096183503,0.6845097090403943
model_2_bge_large_en_v1_5,8,matched,33,L1,early_concat,142,0.6831101714822645,0.5327189672017056,0.24959649428458489,0.6923400553302348
model_2_bge_large_en_v1_5,8,matched,34,L1,early_concat,142,0.665727037820061,0.49216222625972383,0.24939106600262986,0.6919291643946162
model_2_bge_large_en_v1_5,8,matched,35,L1,early_concat,142,0.6842847075405215,0.5238206029883372,0.24959923451294136,0.6923455423467265
model_2_bge_large_en_v1_5,8,matched,36,L1,early_concat,142,0.6817007282123562,0.5283114113416075,0.24960897367546164,0.6923650087025311
model_2_bge_large_en_v1_5,8,matched,37,L1,early_concat,142,0.6831101714822645,0.5145420909100519,0.24568075482854998,0.6844604847323278
model_2_bge_large_en_v1_5,8,matched,38,L1,early_concat,142,0.7051914493774959,0.5690713248295086,0.2487263733114941,0.6905996528443992
model_2_bge_large_en_v1_5,8,matched,39,L1,early_concat,142,0.6854592435987785,0.48672149901792383,0.24688747578623355,0.6868991586055156
model_2_bge_large_en_v1_5,8,matched,40,L1,early_concat,142,0.6873385012919897,0.5483405648110438,0.2492506158609656,0.6916482537581202
model_2_bge_large_en_v1_5,8,matched,41,L1,early_concat,142,0.6706600892647404,0.4981022592587702,0.24938552731927233,0.6919180872803329
model_2_bge_large_en_v1_5,8,matched,42,L1,early_concat,142,0.6692506459948321,0.496868978349125,0.24939236870938106,0.6919317794955467
model_2_bge_large_en_v1_5,8,matched,43,L1,early_concat,142,0.6779422128259338,0.5123267925280318,0.24962721175369681,0.6924015035117203
model_2_bge_large_en_v1_5,8,matched,44,L1,early_concat,142,0.6889828517735495,0.5330334460783183,0.24916420872667855,0.6914753909730106
model_2_bge_large_en_v1_5,8,matched,45,L1,early_concat,142,0.6683110171482265,0.5179914715798863,0.2496842183925738,0.6925155506064539
model_2_bge_large_en_v1_5,8,matched,46,L1,early_concat,142,0.685224336387127,0.5372628923723249,0.24960219881532578,0.6923514643939681
model_2_bge_large_en_v1_5,8,matched,47,L1,early_concat,142,0.6831101714822645,0.5145420909100519,0.24568075482854998,0.6844604847323278
model_2_bge_large_en_v1_5,8,matched,48,L1,early_concat,142,0.6643175945501526,0.5160797051556338,0.2496514925550901,0.6924500862751388
model_2_bge_large_en_v1_5,8,matched,49,L1,early_concat,142,0.6861639652337327,0.5225919215525193,0.24961799053086678,0.6923830613508114
model_2_bge_large_en_v1_5,8,matched,50,L1,early_concat,142,0.6706600892647404,0.4981022592587702,0.24938552731927233,0.6919180872803329
model_2_bge_large_en_v1_5,8,random,1,L1,early_concat,142,0.6800563777307963,0.5090149462147087,0.22850616069624133,0.6490146391718635
model_2_bge_large_en_v1_5,8,random,2,L1,early_concat,142,0.6807610993657507,0.5187406278469777,0.22791712146103885,0.6464075090719872
model_2_bge_large_en_v1_5,8,random,3,L1,early_concat,142,0.6441155743481326,0.4693753865308376,0.24354522802272316,0.6801785029771455
model_2_bge_large_en_v1_5,8,random,4,L1,early_concat,142,0.6631430584918957,0.4831724052403038,0.2436507872089701,0.6810610923353473
model_2_bge_large_en_v1_5,8,random,5,L1,early_concat,142,0.7040169133192389,0.5731283656383761,0.23474426096238638,0.6627139698642002
model_2_bge_large_en_v1_5,8,random,6,L1,early_concat,142,0.7418369743951139,0.5628284947697302,0.22740338716607592,0.6449351754905362
model_2_bge_large_en_v1_5,8,random,7,L1,early_concat,142,0.6807610993657506,0.5271061302592186,0.22482461610151702,0.6398146454162361
model_2_bge_large_en_v1_5,8,random,8,L1,early_concat,142,0.7486492835330045,0.6175877806719908,0.20991514712330697,0.6095837106694655
model_2_bge_large_en_v1_5,8,random,9,L1,early_concat,142,0.6542165844491425,0.4736315472366762,0.23898304202224446,0.6701185396463077
model_2_bge_large_en_v1_5,8,random,10,L1,early_concat,142,0.6596194503171247,0.5125982591362378,0.231220877887579,0.6561281630565154
model_2_bge_large_en_v1_5,8,random,11,L1,early_concat,142,0.6624383368569415,0.5092801726568122,0.23164453054751719,0.6540837050652129
model_2_bge_large_en_v1_5,8,random,12,L1,early_concat,142,0.6896875734085036,0.49973579076261443,0.22854331045255685,0.6480515800929523
model_2_bge_large_en_v1_5,8,random,13,L1,early_concat,142,0.6631430584918956,0.49446279956571515,0.24973000063441955,0.6926071176185246
model_2_bge_large_en_v1_5,8,random,14,L1,early_concat,142,0.6459948320413437,0.44815899498724515,0.2434481512490577,0.6784117132711672
model_2_bge_large_en_v1_5,8,random,15,L1,early_concat,142,0.6866337796570354,0.4990640978285414,0.2385336121432632,0.6691869260542889
model_2_bge_large_en_v1_5,8,random,16,L1,early_concat,142,0.6772374911909796,0.5260964684328372,0.2323766724314528,0.6559951580087184
model_2_bge_large_en_v1_5,8,random,17,L1,early_concat,142,0.6955602536997886,0.5189141027642854,0.2174619777060761,0.6241101010419556
model_2_bge_large_en_v1_5,8,random,18,L1,early_concat,142,0.7063659854357529,0.5476899615376444,0.22953751191330782,0.6498776328788103
model_2_bge_large_en_v1_5,8,random,19,L1,early_concat,142,0.648578811369509,0.5080985011532559,0.21608282110115515,0.6192175226559126
model_2_bge_large_en_v1_5,8,random,20,L1,early_concat,142,0.6880432229269439,0.4993036466273702,0.22429237216008235,0.6381886854607723
model_2_bge_large_en_v1_5,8,random,21,L1,early_concat,142,0.7399577167019028,0.6009157717066198,0.2165653000170769,0.6225110070976361
model_2_bge_large_en_v1_5,8,random,22,L1,early_concat,142,0.7040169133192389,0.5559900391543188,0.24027393326187638,0.6735945417796769
model_2_bge_large_en_v1_5,8,random,23,L1,early_concat,142,0.6671364810899695,0.48209631203877024,0.2301858496501603,0.6525284090409014
model_2_bge_large_en_v1_5,8,random,24,L1,early_concat,142,0.6786469344608879,0.4917029178943488,0.23482857100067242,0.6620933342608285
model_2_bge_large_en_v1_5,8,random,25,L1,early_concat,142,0.6901573878318064,0.5462953491989332,0.21284441784189786,0.6129496058923192
model_2_bge_large_en_v1_5,8,random,26,L1,early_concat,142,0.6847545219638242,0.5279311234798779,0.2261655438316819,0.6426900110614405
model_2_bge_large_en_v1_5,8,random,27,L1,early_concat,142,0.6553911205073996,0.4578800557984148,0.24170801785510862,0.6764833082734686
model_2_bge_large_en_v1_5,8,random,28,L1,early_concat,142,0.655626027719051,0.471226271282348,0.2292764884402438,0.6499234355413733
model_2_bge_large_en_v1_5,8,random,29,L1,early_concat,142,0.6661968522433639,0.5033044129314915,0.236146692064296,0.6651294188618682
model_2_bge_large_en_v1_5,8,random,30,L1,early_concat,142,0.6652572233967583,0.49462302962741167,0.23650783559388255,0.6664636575783094
model_2_bge_large_en_v1_5,8,random,31,L1,early_concat,142,0.6713648108996947,0.4940319706045964,0.22328893014402854,0.6391955073574375
model_2_bge_large_en_v1_5,8,random,32,L1,early_concat,142,0.636128729151985,0.43060791124887243,0.22777418717618203,0.6464592050839064
model_2_bge_large_en_v1_5,8,random,33,L1,early_concat,142,0.6217993892412497,0.4618787515959344,0.23187581552375927,0.6552966433187564
model_2_bge_large_en_v1_5,8,random,34,L1,early_concat,142,0.6368334507869392,0.4793881751290746,0.2345036901100001,0.661854925373948
model_2_bge_large_en_v1_5,8,random,35,L1,early_concat,142,0.6859290580220813,0.5306926721709542,0.21810989798390223,0.6275000896351531
model_2_bge_large_en_v1_5,8,random,36,L1,early_concat,142,0.6993187690862109,0.5378778031208529,0.24088183170661,0.6748092284965682
model_2_bge_large_en_v1_5,8,random,37,L1,early_concat,142,0.6725393469579515,0.5092810100691303,0.23128225387064721,0.6542055035797892
model_2_bge_large_en_v1_5,8,random,38,L1,early_concat,142,0.6788818416725393,0.4924753298186203,0.23698726901175104,0.6663582857263779
model_2_bge_large_en_v1_5,8,random,39,L1,early_concat,142,0.6788818416725393,0.4949475346527264,0.24674511752980446,0.6866077080321669
model_2_bge_large_en_v1_5,8,random,40,L1,early_concat,142,0.6920366455250175,0.5452033440029076,0.23764351900091646,0.6673926651352117
model_2_bge_large_en_v1_5,8,random,41,L1,early_concat,142,0.7155273666901573,0.5789697930965867,0.23114016218196554,0.6546901583383352
model_2_bge_large_en_v1_5,8,random,42,L1,early_concat,142,0.6708949964763918,0.4935416421729448,0.2423050549969694,0.676214391570939
