embedding_model,repeat,condition,draw_id,domain_variant,model_level,fusion_method,n,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
model_2_bge_large_en_v1_5,3,fake_d,18,Fake-D,L3,early_concat,142,0.6762978623443738,0.7195207892882312,0.04322292694385732,0.4701419311577795,0.5533043447383393,0.08316241358055981,0.21849219021066882,0.19670399067915986,0.021788199531508956,0.6783847322451835,0.6401575947131717,0.03822713753201179
model_2_bge_large_en_v1_5,3,fake_d,19,Fake-D,L3,early_concat,142,0.6328400281888654,0.7211651397697909,0.08832511158092549,0.46771714014275856,0.5745513080346679,0.10683416789190936,0.23309160376080634,0.20494674628335083,0.028144857477455515,0.6738168324172541,0.6121087536664421,0.06170807875081197
model_2_bge_large_en_v1_5,3,fake_d,20,Fake-D,L3,early_concat,142,0.6744186046511628,0.7286821705426356,0.054263565891472854,0.5060857822843141,0.5416130641956083,0.03552728191129417,0.22717060691465363,0.2056446087373845,0.021525998177269134,0.6565579181611424,0.6086833331318752,0.047874585029267225
model_2_bge_large_en_v1_5,3,fake_d,21,Fake-D,L3,early_concat,142,0.6091143998120742,0.693446088794926,0.08433168898285182,0.4296262961280875,0.5153609597157968,0.08573466358770926,0.2280069029943778,0.20422759128201481,0.023779311712363,0.6574994303366409,0.604879779091454,0.05261965124518697
model_2_bge_large_en_v1_5,3,fake_d,22,Fake-D,L3,early_concat,142,0.6871035940803383,0.7408973455485085,0.053793751468170226,0.49078409740730833,0.5616728811779186,0.07088878377061025,0.2090512264863281,0.18898415997822957,0.02006706650809853,0.6259152469668602,0.5807644250741392,0.045150821892721016
model_2_bge_large_en_v1_5,3,fake_d,23,Fake-D,L3,early_concat,142,0.6896875734085036,0.743011510453371,0.053323937044867376,0.5340110179201487,0.6028709147752516,0.06885989685510285,0.2128434915587037,0.18557086087779254,0.027272630680911153,0.6194940760741623,0.5659799334005974,0.05351414267356491
model_2_bge_large_en_v1_5,3,fake_d,24,Fake-D,L3,early_concat,142,0.694620624853183,0.7444209537232792,0.04980032887009622,0.5333840194433883,0.5975969035424513,0.064212884099063,0.20727196017666827,0.1891454901905456,0.018126469986122662,0.6077866089756783,0.568470365208957,0.03931624376672127
model_2_bge_large_en_v1_5,3,fake_d,25,Fake-D,L3,early_concat,142,0.6365985435752878,0.7221047686163964,0.08550622504110861,0.4620071454066013,0.5673085862341828,0.10530144082758147,0.22079596903437174,0.19556417793098838,0.02523179110338336,0.6292085444145203,0.5755143544030644,0.05369419001145592
model_2_bge_large_en_v1_5,3,fake_d,26,Fake-D,L3,early_concat,142,0.6140474512567535,0.679821470519145,0.06577401926239146,0.44108134887244327,0.4983297797663289,0.05724843089388565,0.23837739918323164,0.2158798019873647,0.022497597195866942,0.708657281763201,0.6577079888293986,0.05094929293380235
model_2_bge_large_en_v1_5,3,fake_d,27,Fake-D,L3,early_concat,142,0.6516326051209773,0.7000234907211651,0.04839088560018778,0.4635971275305939,0.5420853666092256,0.07848823907863167,0.22367882661570865,0.2059811881001029,0.01769763851560574,0.6487574584760979,0.602135279313985,0.046622179162112865
model_2_bge_large_en_v1_5,3,fake_d,28,Fake-D,L3,early_concat,142,0.7068357998590556,0.776133427296218,0.06929762743716239,0.5169184284435191,0.6433581902055485,0.12643976176202942,0.20551018759811648,0.1833651468253674,0.02214504077274909,0.5865595919043342,0.5413197381602647,0.04523985374406947
model_2_bge_large_en_v1_5,3,fake_d,29,Fake-D,L3,early_concat,142,0.6408268733850129,0.7068357998590556,0.06600892647404277,0.42604317168543143,0.5144715348431425,0.08842836315771102,0.2258321479997857,0.20572077799712768,0.02011137000265803,0.6718989495301025,0.6272014642357072,0.04469748529439532
model_2_bge_large_en_v1_5,3,fake_d,30,Fake-D,L3,early_concat,142,0.6300211416490485,0.6908621094667607,0.0608409678177122,0.4784865190167286,0.5432503632044146,0.06476384418768594,0.22648018297992328,0.20499724528924065,0.02148293769068263,0.6536386406962378,0.6022361207387157,0.0514025199575221
model_2_bge_large_en_v1_5,3,fake_d,31,Fake-D,L3,early_concat,142,0.626732440685929,0.6927413671599718,0.06600892647404277,0.4773301728661634,0.5666500948884583,0.08931992202229488,0.2309085343202243,0.20716989699501367,0.023738637325210615,0.6871266929611171,0.6373408259852879,0.04978586697582921
model_2_bge_large_en_v1_5,3,fake_d,32,Fake-D,L3,early_concat,142,0.6711299036880433,0.7444209537232793,0.07329105003523606,0.4654070780476224,0.5342901098918209,0.06888303184419853,0.2154058821260069,0.19429009141023668,0.021115790715770216,0.6161835072235499,0.5742894305471153,0.04189407667643452
model_2_bge_large_en_v1_5,3,fake_d,33,Fake-D,L3,early_concat,142,0.5856236786469343,0.6824054498473103,0.09678177120037601,0.4514235427820503,0.5554647787555252,0.10404123597347492,0.23191797673540884,0.20407592820056233,0.02784204853484651,0.6612917042310837,0.602286702709259,0.05900500152182475
model_2_bge_large_en_v1_5,3,fake_d,34,Fake-D,L3,early_concat,142,0.7169368099600657,0.7688513037350246,0.051914493774958936,0.5439289914535974,0.6658003005859454,0.121871309132348,0.20628420838694894,0.18381606092497155,0.022468147461977395,0.5938362762090109,0.5444447413316575,0.04939153487735337
model_2_bge_large_en_v1_5,3,fake_d,35,Fake-D,L3,early_concat,142,0.6657270378200609,0.7230443974630021,0.05731735964294116,0.4452452261768753,0.5211441398548214,0.07589891367794616,0.2281962838102363,0.20459272080732926,0.02360356300290703,0.7809263276329068,0.7228155726637762,0.05811075496913065
model_2_bge_large_en_v1_5,3,fake_d,36,Fake-D,L3,early_concat,142,0.6274371623208832,0.6880432229269438,0.06060606060606055,0.43528387472060087,0.497027238843289,0.061743364122688105,0.22781912941241508,0.20792627865594857,0.019892850756466518,0.6630267701007234,0.6231417546915188,0.03988501540920464
model_2_bge_large_en_v1_5,3,fake_d,37,Fake-D,L3,early_concat,142,0.5837444209537233,0.6610288935870332,0.07728447263330995,0.3841427469600175,0.4774789465964514,0.09333619963643391,0.2455751785631527,0.21972920428625642,0.025845974276896277,0.7456520785139251,0.6837195055742017,0.06193257293972343
model_2_bge_large_en_v1_5,3,fake_d,38,Fake-D,L3,early_concat,142,0.5961945031712474,0.6779422128259338,0.08174770965468636,0.37011788000478973,0.45726268165777517,0.08714480165298544,0.24385699432675992,0.22087954116957123,0.022977453157188688,0.6996029303459576,0.6536902443940694,0.04591268595188813
model_2_bge_large_en_v1_5,3,fake_d,39,Fake-D,L3,early_concat,142,0.616631430584919,0.6894526661968521,0.0728212356119331,0.4441389311831727,0.5168147836710206,0.07267585248784791,0.23027722998550645,0.2065165552810648,0.023760674704441653,0.6535274830926822,0.5992282437137928,0.054299239378889363
model_2_bge_large_en_v1_5,3,fake_d,40,Fake-D,L3,early_concat,142,0.7317359642941038,0.7827108292224572,0.05097486492835335,0.5170390222229556,0.6138081301477715,0.09676910792481586,0.20201391855418982,0.18022617379706754,0.02178774475712228,0.5889974891707829,0.5359565005658181,0.053040988604964756
model_2_bge_large_en_v1_5,3,fake_d,41,Fake-D,L3,early_concat,142,0.6727742541696031,0.727037820061076,0.054263565891472854,0.44889305497145127,0.5373979645654893,0.088504909594038,0.21953416841953785,0.19685070076914676,0.022683467650391087,0.6553611347081445,0.6003878953373233,0.054973239370821214
model_2_bge_large_en_v1_5,3,fake_d,42,Fake-D,L3,early_concat,142,0.5710594315245479,0.654451491660794,0.08339206013624612,0.4293319335433708,0.5124519572700572,0.08312002372668642,0.24310909246793164,0.21558588373374388,0.02752320873418776,0.6835776136169608,0.6630605613709052,0.0205170522460556
model_2_bge_large_en_v1_5,3,fake_d,43,Fake-D,L3,early_concat,142,0.6302560488607001,0.714117923420249,0.08386187455954897,0.4510285421633366,0.5743875779659611,0.12335903580262447,0.23106399793668186,0.2033038355937621,0.027760162342919753,0.6790853421152788,0.6253803583506594,0.05370498376461941
model_2_bge_large_en_v1_5,3,fake_d,44,Fake-D,L3,early_concat,142,0.6913319238900634,0.7500587268029127,0.058726802912849374,0.5394979848227515,0.6216192626330319,0.08212127781028045,0.20997331879448436,0.18824464199785165,0.021728676796632707,0.6668996961908924,0.6153866236417997,0.05151307254909265
model_2_bge_large_en_v1_5,3,fake_d,45,Fake-D,L3,early_concat,142,0.648578811369509,0.716466995536763,0.06788818416725395,0.5051690448247927,0.5891077235698207,0.08393867874502792,0.22016816295167607,0.19474213122383496,0.02542603172784111,0.6411914630104382,0.5778019280825097,0.06338953492792843
model_2_bge_large_en_v1_5,3,fake_d,46,Fake-D,L3,early_concat,142,0.5994832041343668,0.6760629551327226,0.07657975099835579,0.47164622310428195,0.5477278643213677,0.07608164121708572,0.2348962083231018,0.208810274887791,0.026085933435310793,0.709664379992598,0.6405449642230686,0.0691194157695294
model_2_bge_large_en_v1_5,3,fake_d,47,Fake-D,L3,early_concat,142,0.6309607704956541,0.7275076344843786,0.09654686398872447,0.49150863429647346,0.5630540369338147,0.07154540263734127,0.2259191011491794,0.19700448395552073,0.028914617193658676,0.734747863107494,0.6663754994394505,0.06837236366804345
model_2_bge_large_en_v1_5,3,fake_d,48,Fake-D,L3,early_concat,142,0.6553911205073996,0.719520789288231,0.06412966878083148,0.4981711453839809,0.5881963146849305,0.09002516930094961,0.22248709578040163,0.1986860529315006,0.023801042848901027,0.6354458222882997,0.5784623282468291,0.05698349404147063
model_2_bge_large_en_v1_5,3,fake_d,49,Fake-D,L3,early_concat,142,0.7103594080338266,0.7606295513272258,0.05027014329339918,0.5577410970578794,0.6415932014796456,0.08385210442176616,0.2059021827217121,0.18366865941491514,0.022233523306796954,0.6473791849844004,0.5812885994246615,0.0660905855597389
model_2_bge_large_en_v1_5,3,fake_d,50,Fake-D,L3,early_concat,142,0.6680761099365751,0.6979093258163024,0.029833215879727315,0.5203327481395921,0.5835160696129387,0.0631833214733466,0.21813182073353632,0.20577673940628477,0.01235508132725155,0.7084203913187138,0.6822585772176951,0.0261618141010187
model_2_bge_large_en_v1_5,3,real,0,D-P,L3,early_concat,142,0.825698848954663,0.8271082922245713,0.0014094432699083281,0.6977387958354795,0.692118789038538,-0.0056200067969415235,0.18965733378259067,0.18621355128120792,0.0034437825013827472,0.5646655314856445,0.5557440513870829,0.00892148009856153
model_2_bge_large_en_v1_5,4,fake_d,1,Fake-D,L3,early_concat,142,0.6713648108996947,0.7216349541930938,0.05027014329339907,0.48103779041820105,0.5322563674212237,0.05121857700302268,0.22069444314691708,0.20064870272523608,0.020045740421681002,0.6514381597614763,0.6091375554408546,0.04230060432062177
model_2_bge_large_en_v1_5,4,fake_d,2,Fake-D,L3,early_concat,142,0.6481089969462063,0.6953253464881372,0.04721634954193088,0.44180164704505265,0.5367301260666565,0.09492847902160384,0.22729886814025055,0.20674322180430196,0.020555646335948585,0.6799142964732271,0.6300663403080353,0.049847956165191776
model_2_bge_large_en_v1_5,4,fake_d,3,Fake-D,L3,early_concat,142,0.6593845431054733,0.7054263565891472,0.046041813483673866,0.4623697850337791,0.5421056486413554,0.07973586360757623,0.21769531491729857,0.20188726021723855,0.015808054700060026,0.6302861161990247,0.5925285664610367,0.03775754973798806
model_2_bge_large_en_v1_5,4,fake_d,4,Fake-D,L3,early_concat,142,0.6800563777307963,0.7338501291989664,0.053793751468170115,0.5644475922770938,0.6362082927182211,0.07176070044112726,0.2039967573634482,0.1848195426804345,0.0191772146830137,0.5956190674145843,0.5503301106626792,0.04528895675190503
model_2_bge_large_en_v1_5,4,fake_d,5,Fake-D,L3,early_concat,142,0.6201550387596899,0.6767676767676768,0.05661263800798688,0.44024491741487987,0.48828246560472965,0.04803754818984979,0.23725250940628043,0.2154436171270089,0.02180889227927152,0.6906277277977731,0.6381679397174927,0.0524597880802804
model_2_bge_large_en_v1_5,4,fake_d,6,Fake-D,L3,early_concat,142,0.6351891003053793,0.7023725628376791,0.06718346253229979,0.44106763435453555,0.5156243448884146,0.07455671053387902,0.22674980165522465,0.20394080145030052,0.02280900020492413,0.6496761304553061,0.5928124242674293,0.05686370618787684
model_2_bge_large_en_v1_5,4,fake_d,7,Fake-D,L3,early_concat,142,0.6962649753347427,0.7366690157387832,0.04040404040404044,0.4801084933822404,0.5213180959214345,0.041209602539194146,0.21450861516979122,0.2011800379600718,0.013328577209719417,0.6210044811126618,0.5921808178943765,0.028823663218285334
model_2_bge_large_en_v1_5,4,fake_d,8,Fake-D,L3,early_concat,142,0.5898520084566596,0.6723044397463002,0.08245243128964053,0.4349148668726026,0.5161148857107685,0.08120001883816585,0.23554947067753348,0.21120192711622188,0.024347543561311608,0.6764848875036853,0.6237835730791781,0.052701314424507206
model_2_bge_large_en_v1_5,4,fake_d,9,Fake-D,L3,early_concat,142,0.6361287291519849,0.6828752642706131,0.04674653511862814,0.4299696110154424,0.5042897981423641,0.07432018712692168,0.22770130523203883,0.20939176729236433,0.01830953793967449,0.6874720970771397,0.6416918950709045,0.04578020200623523
model_2_bge_large_en_v1_5,4,fake_d,10,Fake-D,L3,early_concat,142,0.6509278834860229,0.6981442330279539,0.04721634954193099,0.4689822436490288,0.5665990221760104,0.09761677852698164,0.22666030570685597,0.20932264316400567,0.017337662542850296,0.6537143742673515,0.6121983944044864,0.04151597986286504
model_2_bge_large_en_v1_5,4,fake_d,11,Fake-D,L3,early_concat,142,0.6459948320413437,0.6932111815832745,0.04721634954193088,0.4039193129137665,0.47201615059125307,0.06809683767748659,0.2302990993676392,0.21287844938101183,0.017420649986627373,0.6857663169061514,0.6457678725692759,0.039998444336875494
model_2_bge_large_en_v1_5,4,fake_d,12,Fake-D,L3,early_concat,142,0.5661263800798684,0.6288466055907916,0.06272022551092327,0.33423674025679695,0.41415592510253957,0.07991918484574262,0.2522030584235239,0.2329474131897043,0.019255645233819618,0.7345942822653357,0.6921103099344404,0.04248397233089529
model_2_bge_large_en_v1_5,4,fake_d,13,Fake-D,L3,early_concat,142,0.6030068123091379,0.6633779657035471,0.06037115339440924,0.4377722702806235,0.5002079943290014,0.06243572404837794,0.23168399395903455,0.21285553936268606,0.018828454596348493,0.6813779418899514,0.6425412537490277,0.03883668814092367
model_2_bge_large_en_v1_5,4,fake_d,14,Fake-D,L3,early_concat,142,0.6138125440451022,0.6586798214705193,0.044867277425417074,0.4344470642084641,0.5107921990111749,0.07634513480271082,0.2223817202883468,0.2087356842849777,0.013646036003369083,0.6452690980037437,0.6156185800161671,0.029650517987576563
model_2_bge_large_en_v1_5,4,fake_d,15,Fake-D,L3,early_concat,142,0.6640826873385013,0.7293868921775898,0.0653042048390885,0.4532264692263923,0.5536230860499204,0.10039661682352807,0.22506034545996953,0.1992211409504612,0.02583920450950833,0.6798243962498315,0.6153865092524405,0.06443788699739095
model_2_bge_large_en_v1_5,4,fake_d,16,Fake-D,L3,early_concat,142,0.6131078224101479,0.6845196147521729,0.071411792342025,0.42642347432600597,0.49996485886290376,0.07354138453689779,0.23935138032423753,0.2154340508568908,0.023917329467346732,0.6841566794651064,0.6287886084254475,0.055368071039658906
model_2_bge_large_en_v1_5,4,fake_d,17,Fake-D,L3,early_concat,142,0.6257928118393234,0.7011980267794221,0.07540521494009866,0.41116197899313284,0.4851423975942557,0.07398041860112287,0.2301229869152324,0.20797287581163135,0.022150111103601045,0.6750054350454421,0.622460122786968,0.05254531225847403
model_2_bge_large_en_v1_5,4,fake_d,18,Fake-D,L3,early_concat,142,0.6636128729151985,0.7223396758280478,0.05872680291284926,0.48094464289606137,0.5411419964014906,0.06019735350542926,0.2195588852939193,0.19837088430672586,0.021188000987193423,0.6338318317203409,0.592347883008655,0.041483948711685814
model_2_bge_large_en_v1_5,4,fake_d,19,Fake-D,L3,early_concat,142,0.5809255344139065,0.6391825229034531,0.058256988489546635,0.41080033238629654,0.5002878420653629,0.08948750967906638,0.24401564563538614,0.22432826735047395,0.019687378284912183,0.7058596192729054,0.6628944026723128,0.042965216600592604
model_2_bge_large_en_v1_5,4,fake_d,20,Fake-D,L3,early_concat,142,0.6824054498473103,0.714117923420249,0.031712473572938715,0.4879744663130257,0.5713693427180321,0.08339487640500637,0.2171256065725275,0.2020068526153471,0.015118753957180403,0.6900213349960006,0.6461153432815147,0.04390599171448595
model_2_bge_large_en_v1_5,4,fake_d,21,Fake-D,L3,early_concat,142,0.6586798214705193,0.6983791402396055,0.03969931876908617,0.48172727357255973,0.5683619560019352,0.08663468242937544,0.22135721350966794,0.2036067566873959,0.017750456822272054,0.6703184486477565,0.6143262777357961,0.055992170911960404
model_2_bge_large_en_v1_5,4,fake_d,22,Fake-D,L3,early_concat,142,0.6687808315715292,0.7023725628376791,0.03359173126614989,0.49874870896842843,0.5624153506697621,0.06366664170133368,0.21297613462160797,0.19967258076593242,0.013303553855675554,0.6182579335000977,0.5872695175612206,0.030988415938877134
model_2_bge_large_en_v1_5,4,fake_d,23,Fake-D,L3,early_concat,142,0.6225041108762039,0.6762978623443741,0.053793751468170115,0.4336184205976859,0.49999145566480474,0.06637303506711884,0.23127076984612752,0.21022831821368845,0.021042451632439063,0.6785709737987787,0.6297700167492377,0.048800957049541016
model_2_bge_large_en_v1_5,4,fake_d,24,Fake-D,L3,early_concat,142,0.5856236786469345,0.6373032652102419,0.0516795865633074,0.40886571074673794,0.49873008613402564,0.0898643753872877,0.2410837249550025,0.22589737470143653,0.015186350253565961,0.6829015778094772,0.6516944163557281,0.031207161453749133
